公表_年月日,X10歳未満,X10歳代,X20歳代,X30歳代,X40歳代,X50歳代,X60歳代,X70歳代,X80歳代,X90歳代以上,非公表,重複削除,日計,ここから右は北海道発表分のみ,年月日再掲,X10歳未満.道.,X10歳代.道.,X20歳代.道.,X30歳代.道.,X40歳代.道.,X50歳代.道.,X60歳代.道.,X70歳代.道.,X80歳代.道.,X90歳代以上.道.,非公表.道.,日計.道.,備考
2021-04-03,0,2,12,9,5,10,8,3,5,1,11,0,66,"",2021-04-03,0,0,0,0,0,0,0,0,0,0,0,0,""
2021-04-04,0,4,3,5,5,6,3,7,5,0,15,0,53,"",2021-04-04,0,0,0,0,0,0,0,0,0,0,0,0,""
2021-04-05,1,0,9,6,8,8,7,8,6,2,16,0,71,"",2021-04-05,0,0,0,0,0,0,0,0,0,0,0,0,""
2021-04-06,0,0,6,13,4,5,6,8,3,2,16,0,63,"",2021-04-06,0,0,0,0,0,0,0,0,0,0,0,0,""
2021-04-07,0,3,7,8,9,9,6,6,4,4,16,0,72,"",2021-04-07,0,0,0,0,0,0,0,0,0,0,0,0,""
2021-04-08,0,3,13,12,5,8,7,8,1,1,21,0,79,"",2021-04-08,0,0,0,0,0,0,0,0,0,0,0,0,""
2021-04-09,0,10,10,6,12,10,0,5,8,1,21,0,83,"",2021-04-09,0,0,0,0,0,0,0,0,0,0,0,0,""
2021-04-10,0,1,16,12,14,10,16,14,9,6,18,0,116,"",2021-04-10,0,0,0,0,0,0,0,0,0,0,0,0,""
2021-04-11,0,2,13,2,12,10,9,2,1,0,18,0,69,"",2021-04-11,0,0,0,0,0,0,0,0,0,0,0,0,""
2021-04-12,0,3,7,5,9,10,6,5,3,3,7,0,58,"",2021-04-12,0,0,0,0,0,0,0,0,0,0,0,0,""
2021-04-13,0,1,5,6,3,3,7,8,8,2,17,0,60,"",2021-04-13,0,0,0,0,0,0,0,0,0,0,0,0,""
2021-04-14,0,2,5,10,13,13,9,7,7,1,10,0,77,"",2021-04-14,0,0,0,0,0,0,0,0,0,0,0,0,""
2021-04-15,0,3,16,16,8,9,8,16,8,2,15,0,101,"",2021-04-15,0,0,0,0,0,0,0,0,0,0,0,0,""
2021-04-16,0,4,16,13,13,7,12,7,9,3,14,0,98,"",2021-04-16,0,0,0,0,0,0,0,0,0,0,0,0,""
2021-04-17,0,6,10,15,14,15,11,13,9,2,14,0,109,"",2021-04-17,0,0,0,0,0,0,0,0,0,0,0,0,""
2021-04-18,0,4,10,9,15,14,15,9,7,0,15,0,98,"",2021-04-18,0,0,0,0,0,0,0,0,0,0,0,0,""
2021-04-19,0,3,11,5,8,15,3,5,7,3,18,0,78,"",2021-04-19,0,0,0,0,0,0,0,0,0,0,0,0,""
2021-04-20,0,4,8,20,20,9,8,4,7,3,23,0,106,"",2021-04-20,0,0,0,0,0,0,0,0,0,0,0,0,""
2021-04-21,0,7,23,17,19,16,5,9,6,1,21,0,124,"",2021-04-21,0,0,0,0,0,0,0,0,0,0,0,0,""
2021-04-22,0,4,15,30,27,10,12,14,4,2,35,0,153,"",2021-04-22,0,0,0,0,0,0,0,0,0,0,0,0,""
2021-04-23,1,9,24,18,26,18,15,4,8,1,34,0,158,"",2021-04-23,0,0,0,0,0,0,0,0,0,0,0,0,""
2021-04-24,4,9,28,31,8,16,12,9,8,4,31,0,160,"",2021-04-24,0,0,0,0,0,0,0,0,0,0,0,0,""
2021-04-25,0,4,17,14,16,14,7,4,3,2,29,0,110,"",2021-04-25,0,0,0,0,0,0,0,0,0,0,0,0,""
2021-04-26,1,1,27,15,9,20,8,5,6,2,45,0,139,"",2021-04-26,0,0,0,0,0,0,0,0,0,0,0,0,""
2021-04-27,0,13,22,11,13,11,10,6,4,2,29,0,121,"",2021-04-27,0,0,0,0,0,0,0,0,0,0,0,0,""
2021-04-28,0,17,35,34,42,15,14,5,4,1,52,0,219,"",2021-04-28,0,0,0,0,0,0,0,0,0,0,0,0,""
2021-04-29,0,12,37,28,39,22,15,11,7,2,61,0,234,"",2021-04-29,0,0,0,0,0,0,0,0,0,0,0,0,""
2021-04-30,0,7,29,24,36,20,6,18,9,0,38,0,187,"",2021-04-30,0,0,0,0,0,0,0,0,0,0,0,0,""
2021-05-01,2,10,32,21,26,17,12,7,3,4,46,0,180,"",2021-05-01,0,0,0,0,0,0,0,0,0,0,0,0,""
2021-05-02,2,10,54,47,40,31,22,22,27,8,63,0,326,"",2021-05-02,0,0,0,0,0,0,0,0,0,0,0,0,""
2021-05-03,0,6,27,13,17,14,9,6,3,1,18,0,114,"",2021-05-03,0,0,0,0,0,0,0,0,0,0,0,0,""
2021-05-04,0,20,44,29,30,24,14,11,16,14,31,0,233,"",2021-05-04,0,0,0,0,0,0,0,0,0,0,0,0,""
2021-05-05,2,18,20,22,31,30,10,7,8,1,32,0,181,"",2021-05-05,0,0,0,0,0,0,0,0,0,0,0,0,""
2021-05-06,1,20,55,47,44,42,29,15,14,4,49,0,320,"",2021-05-06,0,0,0,0,0,0,0,0,0,0,0,0,""
2021-05-07,2,18,36,25,35,30,18,8,13,5,58,0,248,"",2021-05-07,0,0,0,0,0,0,0,0,0,0,0,0,""
2021-05-08,1,34,73,41,53,50,26,29,14,16,66,0,403,"",2021-05-08,0,0,0,0,0,0,0,0,0,0,0,0,""
2021-05-09,0,40,145,58,59,45,29,17,13,12,88,0,506,"",2021-05-09,0,0,0,0,0,0,0,0,0,0,0,0,""
2021-05-10,3,28,97,49,45,39,31,12,15,6,84,0,409,"",2021-05-10,0,0,0,0,0,0,0,0,0,0,0,0,""
2021-05-11,0,44,102,58,40,36,35,19,15,5,67,0,421,"",2021-05-11,0,0,0,0,0,0,0,0,0,0,0,0,""
2021-05-12,1,40,112,70,57,53,37,32,11,5,111,0,529,"",2021-05-12,0,0,0,0,0,0,0,0,0,0,0,0,""
2021-05-13,2,66,161,96,96,65,46,34,27,13,106,0,712,"",2021-05-13,0,0,0,0,0,0,0,0,0,0,0,0,""
2021-05-14,10,58,132,64,69,54,43,22,19,5,117,0,593,"",2021-05-14,0,0,0,0,0,0,0,0,0,0,0,0,""
2021-05-15,4,60,126,73,67,57,34,28,19,9,89,0,566,"",2021-05-15,0,0,0,0,0,0,0,0,0,0,0,0,""
2021-05-16,4,44,102,53,60,49,34,32,12,7,94,0,491,"",2021-05-16,0,0,0,0,0,0,0,0,0,0,0,0,""
2021-05-17,9,42,59,54,46,28,24,18,16,4,72,0,372,"",2021-05-17,0,0,0,0,0,0,0,0,0,0,0,0,""
2021-05-18,2,43,107,67,68,66,46,24,17,5,87,1,532,"",2021-05-18,0,0,0,0,0,0,0,0,0,0,0,0,""
2021-05-19,5,43,106,67,85,75,44,28,22,6,123,0,604,"",2021-05-19,0,0,0,0,0,0,0,0,0,0,0,0,""
2021-05-20,5,42,118,97,74,75,39,37,24,12,158,0,681,"",2021-05-20,0,0,0,0,0,0,0,0,0,0,0,0,""
2021-05-21,9,39,130,86,80,75,59,32,30,12,175,0,727,"",2021-05-21,0,0,0,0,0,0,0,0,0,0,0,0,""
2021-05-22,17,50,114,71,76,66,45,39,30,10,140,0,658,"",2021-05-22,0,0,0,0,0,0,0,0,0,0,0,0,""
2021-05-23,12,42,97,65,69,68,37,35,29,21,130,0,605,"",2021-05-23,0,0,0,0,0,0,0,0,0,0,0,0,""
2021-05-24,7,29,48,34,29,34,22,29,25,10,99,0,366,"",2021-05-24,0,0,0,0,0,0,0,0,0,0,0,0,""
2021-05-25,23,34,76,45,69,45,34,30,18,4,81,0,459,"",2021-05-25,0,0,0,0,0,0,0,0,0,0,0,0,""
2021-05-26,4,26,87,74,64,61,53,36,19,13,114,0,551,"",2021-05-26,0,0,0,0,0,0,0,0,0,0,0,0,""
2021-05-27,4,30,109,79,76,56,41,38,34,15,88,0,570,"",2021-05-27,0,0,0,0,0,0,0,0,0,0,0,0,""
2021-05-28,3,18,46,43,59,48,41,29,36,23,77,0,423,"",2021-05-28,0,0,0,0,0,0,0,0,0,0,0,0,""
2021-05-29,6,19,69,65,41,45,39,35,33,17,73,0,442,"",2021-05-29,0,0,0,0,0,0,0,0,0,0,0,0,""
2021-05-30,4,10,39,35,28,38,26,23,27,9,49,0,288,"",2021-05-30,0,0,0,0,0,0,0,0,0,0,0,0,""
2021-05-31,3,16,48,41,38,25,30,15,10,10,43,0,279,"",2021-05-31,0,0,0,0,0,0,0,0,0,0,0,0,""
