id,date,title,link,pre,resident
1359,20200410,香川 高松市 飲食店経営70代男性の感染確認 県内４人目,https://www3.nhk.or.jp/news/html/20200411/k10012381561000.html,香川,日本
1360,20200410,山口 県職員の50代男性の感染確認 計18人に 新型コロナ,https://www3.nhk.or.jp/news/html/20200411/k10012381551000.html,山口,日本
1361,20200410,新型コロナ集団感染 クルーズ船の日本人乗船者１人死亡,https://www3.nhk.or.jp/news/html/20200410/k10012381221000.html,プリンセス号,-
1362,20200410,長崎 佐世保市で60代女性の感染確認 県内14人目 新型コロナ,https://www3.nhk.or.jp/news/html/20200411/k10012381361000.html,長崎,日本
1363,20200410,新型コロナウイルス感染症の無症状病原体保有者の発生について （空港検疫）,https://www.mhlw.go.jp/stf/newpage_10807.html,空港,検疫
1364,20200411,島根で新たに4人感染,https://rd.kyodo-d.info/np/2020041101001630,島根,日本
1365,20200411,新型コロナ、福井で新たに4人の感染確認,https://rd.kyodo-d.info/np/2020041101001499,福井,日本
1366,20200411,兵庫県 神戸の病院で集団感染か 県内計329人に 新型コロナ,https://www3.nhk.or.jp/news/html/20200411/k10012381811000.html,兵庫,日本
1367,20200411,山形 米沢 新たに１人感染確認 計33人に 新型コロナウイルス,https://www3.nhk.or.jp/news/html/20200411/k10012381841000.html,山形,日本
1368,20200411,神奈川県藤沢市で2人の感染を確認,https://rd.kyodo-d.info/np/2020041101001641,神奈川,日本
1369,20200411,新潟市で30代の男性1人の感染を確認,https://rd.kyodo-d.info/np/2020041101001652,新潟,日本
1370,20200411,三重県津市の60代男性会社員が新型コロナ感染,https://www.fukuishimbun.co.jp/articles/-/1066552,三重,日本
1371,20200411,兵庫県 神戸で新たに10人感染確認 県内計339人 新型コロナ,https://www3.nhk.or.jp/news/html/20200411/k10012381941000.html,兵庫,日本
1372,20200411,千葉 柏 80代女性が死亡 県内で死亡したのは３人目 新型コロナ,https://www3.nhk.or.jp/news/html/20200411/k10012381931000.html,千葉,日本
1373,20200411,山梨県甲府市の30代女性が新型コロナ感染,https://www.fukuishimbun.co.jp/articles/-/1066552,山梨,日本
1374,20200411,神奈川県川崎市で男女18人が新型コロナ感染、うち男性1人が重症,https://www.fukuishimbun.co.jp/articles/-/1066569,神奈川,日本
1375,20200411,佐賀県鳥栖市の60代男性が新型コロナ感染,https://www.fukuishimbun.co.jp/articles/-/1066575,佐賀,日本
1376,20200411,沖縄県で20～70代男女8人が新型コロナ感染,https://www.fukuishimbun.co.jp/articles/-/1066577,沖縄,日本
1377,20200411,静岡県富士市の子どもと南伊豆町の60代男性が新型コロナ感染,https://www.fukuishimbun.co.jp/articles/-/1066576,静岡,日本
1378,20200411,宮崎市の50代女性が新型コロナ感染,https://www.fukuishimbun.co.jp/articles/-/1066579,宮崎,日本
1379,20200411,新型コロナウイルス感染症患者の発生（市内18~20例目）,https://go2senkyo.com/seijika/6616/posts/125421,千葉,日本
1380,20200411,愛媛県で新型コロナ感染の高齢者1人死亡、県内死者2人目,https://www.fukuishimbun.co.jp/articles/-/1066606,愛媛,日本
1381,20200411,奈良県香芝市と三郷町の男性2人が新型コロナ感染,https://www.fukuishimbun.co.jp/articles/-/1066596,奈良,日本
1382,20200411,札幌　院内感染も　１２人が新たに　道内では１６人,https://headlines.yahoo.co.jp/hl?a=20200411-00000007-htbv-hok,北海道,日本
1383,20200411,兵庫・西宮で新たに３人が新型コロナ陽性,https://news.goo.ne.jp/article/kobe/nation/kobe-20200411010.html,兵庫,日本
1384,20200411,東京都内 197人の感染確認 ４日連続で最多 77％は感染経路不明,https://www3.nhk.or.jp/news/html/20200411/k10012382041000.html,東京,日本
1385,20200411,宮城県仙台市の5人と美里町2人が新型コロナ感染,https://www.fukuishimbun.co.jp/articles/-/1066627,宮城,日本
1386,20200411,尼崎で５人感染確認　入院の７０代男性が死亡,https://www.kobe-np.co.jp/news/sougou/202004/0013264038.shtml,兵庫,日本
1387,20200411,富山市 ２人の感染確認 病院の患者と看護師 院内感染か,https://www3.nhk.or.jp/news/html/20200411/k10012382291000.html,富山,日本
1388,20200411,石川 新たに12人感染確認 県内計104人に 新型コロナウイルス,https://www3.nhk.or.jp/news/html/20200411/k10012382061000.html,石川,日本
1389,20200411,船橋市で男女５人感染確認,https://www3.nhk.or.jp/lnews/chiba/20200411/1080010537.html,千葉,日本
1390,20200411,兵庫県姫路市の2人が新型コロナ感染,https://www.fukuishimbun.co.jp/articles/-/1066639,兵庫,日本
1391,20200411,新型コロナウイルス　山梨県内で新たに３人感染確認　計３３人に,http://www.uty.co.jp/news/20200411/7247/,山梨,日本
1392,20200411,青森県で新たに女性５人、新型コロナ感染確認,https://www.fukuishimbun.co.jp/articles/-/1066649,青森,日本
1393,20200411,千葉 柏 80代女性が死亡 県内で死亡したのは３人目 新型コロナ,https://www3.nhk.or.jp/news/html/20200411/k10012381931000.html,千葉,日本
1394,20200411,京都で新たに7人コロナ感染　府内181人に,https://www.kyoto-np.co.jp/articles/-/216766,京都,日本
1395,20200411,滋賀で新たに4人コロナ感染　県内、計38人に,https://www.kyoto-np.co.jp/articles/-/216760,滋賀,日本
1396,20200411,茨城県 ２人死亡１０人感染判明,https://www3.nhk.or.jp/lnews/mito/20200411/1070009361.html,茨城,日本
1397,20200411,神奈川県相模原市で新たに男女５人、新型コロナ感染,https://www.fukuishimbun.co.jp/articles/-/1066646,神奈川,日本
1398,20200411,看護師や保育士など15人の感染発表 福岡県,https://www3.nhk.or.jp/news/html/20200411/k10012382411000.html,福岡,日本
1399,20200411,横浜 新たに36人感染確認 女性１人が死亡 新型コロナウイルス,https://www3.nhk.or.jp/news/html/20200411/k10012382101000.html,神奈川,日本
1400,20200411,栃木県で男性3人が新型コロナ感染,https://www.fukuishimbun.co.jp/articles/-/1066678,栃木,日本
1401,20200411,神奈川 新たに75人の感染確認 １日で最多 新型コロナウイルス,https://www3.nhk.or.jp/news/html/20200411/k10012382101000.html,神奈川,日本
1402,20200411,三重県松阪市の40代女性が新型コロナ感染,https://www.fukuishimbun.co.jp/articles/-/1066669  ,三重,日本
1403,20200411,山口県岩国市に帰省していた福岡県在住10代男性、新型コロナ感染,https://www.fukuishimbun.co.jp/articles/-/1066663,山口,日本
1404,20200411,80代男性死亡 新型コロナウイルスに感染 愛知 一宮,https://www3.nhk.or.jp/news/html/20200412/k10012382521000.html,愛知,日本
1405,20200411,兵庫で1日最多の42人感染,https://rd.kyodo-d.info/np/2020041101001996,兵庫,日本
1406,20200411,新型コロナウイルス感染症の患者等の発生について （空港検疫）,https://www.mhlw.go.jp/stf/newpage_10812.html,空港,検疫
1407,20200411,福島市の40代男性が新型コロナ感染,https://www.fukuishimbun.co.jp/articles/-/1066673,福島,日本
1408,20200411,神奈川と千葉で102人感染確認　80代女性が2人死亡,https://www.youtube.com/watch?v=qUWfBxnQzrY,千葉,日本
1409,20200411,埼玉県 新たに２５人感染発表,https://www3.nhk.or.jp/lnews/saitama/20200411/1100008168.html,埼玉,日本
1410,20200411,福岡市 新たに25人の感染確認 県内では329人に,https://www3.nhk.or.jp/news/html/20200411/k10012382201000.html,福岡,日本
1411,20200411,群馬県 新たに35人感染確認 33人は伊勢崎市の老人ホーム関係者,https://www3.nhk.or.jp/news/html/20200411/k10012382301000.html,群馬,日本
1412,20200411,広島市で1人が新型コロナ感染、県内感染確認は31人に,https://www.fukuishimbun.co.jp/articles/-/1066675,広島,日本
1413,20200411,岐阜県と岐阜市、計９人感染と発表　県内１０６人に,https://www.chunichi.co.jp/s/article/2020041190193748.html,岐阜,日本
1414,20200411,福岡県北九州市で3人が新型コロナ感染,https://www.fukuishimbun.co.jp/articles/-/1066679,福岡,日本
1415,20200411,秋田市の女子高生と男子中学生が新型コロナ感染,https://www.fukuishimbun.co.jp/articles/-/1066704,秋田,日本
1416,20200411,愛知県名古屋市と岡崎市で小学生ら５人感染、新型コロナス感染,https://www.fukuishimbun.co.jp/articles/-/1066686,愛知,日本
1417,20200411,大阪府 新たに70人の感染確認,https://www3.nhk.or.jp/news/html/20200411/k10012382281000.html,大阪,日本
1418,20200411,広島県福山市が男女2人の新型コロナ感染を発表,https://www.fukuishimbun.co.jp/articles/-/1066712,広島,日本
1419,20200411,富山市民病院で院内感染、30代女性看護師と患者が新型コロナ感染,https://www.fukuishimbun.co.jp/articles/-/1066658,富山,日本
1420,20200411,京都市 70代２人が死亡 新型コロナウイルス,https://www3.nhk.or.jp/news/html/20200412/k10012382481000.html,京都,日本
1421,20200411,熊本市東区の７０代男性が感染　熊本県内２５人目,https://kumanichi.com/news/1426392/,熊本,日本
1422,20200411,川口で２人 埼玉県内３７人に,https://www3.nhk.or.jp/shutoken-news/20200411/1000047266.html,埼玉,日本
1423,20200411,新型コロナ、茨城の累計感染者100人超える　11日に新たに12人発表　死者2人増え5人に,https://ibarakinews.jp/news/newsdetail.php?f_jun=15865969365949,茨城,日本
1424,20200411,35人が感染 １人死亡　33人は伊勢崎の施設関係者,https://www.jomo-news.co.jp/news/gunma/society/206145,群馬,日本
1425,20200411,広島県内で23人が新たに感染確認 県内で56人に,https://www3.nhk.or.jp/news/html/20200411/k10012382371000.html,広島,日本
1426,20200411,愛知県内で過去最多３４人感染確認　計３４８人に,https://www.chunichi.co.jp/s/article/2020041190235336.html,愛知,日本
1427,20200412,福井県立病院看護師が新型コロナ感染,https://www.fukuishimbun.co.jp/articles/-/1066912,福井,日本
1428,20200412,松江 新たに10代男性の感染確認 “集団感染”の飲食店従業員,https://www3.nhk.or.jp/news/html/20200412/k10012382671000.html,島根,日本
1429,20200412,山形県 新たに５人感染確認 20代から60代 計38人に 新型コロナ,https://www3.nhk.or.jp/news/html/20200412/k10012382711000.html,山形,日本
1430,20200412,福岡 久留米 新たに７人感染確認 県内で計339人に 新型コロナ,https://www3.nhk.or.jp/news/html/20200412/k10012382721000.html,福岡,日本
1431,20200412,藤沢市で男性１人感染確認,https://www3.nhk.or.jp/shutoken-news/20200412/1000047282.html,神奈川,日本
1432,20200412,北海道で1人死亡,https://this.kiji.is/621927801763300449,北海道,日本
1433,20200412,北海道で新たに12人感染,https://rd.kyodo-d.info/np/2020041201001401,北海道,日本
1434,20200412,神戸 新たに８人感染確認 20代から40代 兵庫県内で計367人,https://www3.nhk.or.jp/news/html/20200412/k10012382841000.html,兵庫,日本
1435,20200412,熊本で新たに1人感染,https://rd.kyodo-d.info/np/2020041201001363,熊本,日本
1436,20200412,静岡 新たに２人の感染確認 県内計41人に 新型コロナウイルス,https://www3.nhk.or.jp/news/html/20200412/k10012383261000.html,静岡,日本
1437,20200412,兵庫 新たに９人の感染確認 計376人に 新型コロナウイルス,https://www3.nhk.or.jp/news/html/20200412/k10012382901000.html,兵庫,日本
1438,20200412,高松 女性保育士２人の感染確認 香川県内計６人に 新型コロナ,https://www3.nhk.or.jp/news/html/20200412/k10012383221000.html,香川,日本
1439,20200412,富山市民病院 新たに10人の感染確認 富山県内で計40人に,https://www3.nhk.or.jp/news/html/20200412/k10012382931000.html,富山,日本
1440,20200412,福岡県 新たに８人の感染確認 計347人に 新型コロナウイルス,https://www3.nhk.or.jp/news/html/20200412/k10012382941000.html,福岡,日本
1441,20200412,熊本で新たに1人感染、クラスター発生か,https://rd.kyodo-d.info/np/2020041201001507,熊本,日本
1442,20200412,福島県福島市の1人が新型コロナウイルス感染,https://www.fukuishimbun.co.jp/articles/-/1067028,福島,日本
1443,20200412,和歌山県和歌山市の60代男性が新型コロナウイルス感染,https://www.fukuishimbun.co.jp/articles/-/1067030,和歌山,日本
1444,20200412,長野県の30代男性が新型コロナ感染,https://www.fukuishimbun.co.jp/articles/-/1067031,長野,日本
1445,20200412,奈良県で新たに2人感染,https://rd.kyodo-d.info/np/2020041201001531,奈良,日本
1446,20200412,沖縄県 新たに９人感染確認 30代から80代 計65人に 新型コロナ,https://www3.nhk.or.jp/news/html/20200412/k10012383011000.html,沖縄,日本
1447,20200412,高知県 新たに６人の感染確認 計60人に 新型コロナウイルス,https://www3.nhk.or.jp/news/html/20200412/k10012382981000.html,高知,日本
1448,20200412,東京都 新たに166人の感染確認 計2000人超える 新型コロナ,https://www3.nhk.or.jp/news/html/20200412/k10012383031000.html,東京,日本
1449,20200412,熊本県で新たに1人感染、クラスター可能性,https://www.fukuishimbun.co.jp/articles/-/1067029,熊本,日本
1450,20200412,石川県 新たに９人感染確認 集団感染の関係者２人含む 計113人,https://www3.nhk.or.jp/news/html/20200412/k10012383041000.html,石川,日本
1451,20200412,横浜 新たに18人感染確認 10代から90代 新型コロナウイルス,https://www3.nhk.or.jp/news/html/20200412/k10012383021000.html,神奈川,日本
1452,20200412,仙台で新たに６人の感染確認 宮城県内 計51人に 新型コロナ,https://www3.nhk.or.jp/news/html/20200412/k10012383211000.html,宮城,日本
1453,20200412,神奈川 新たに31人の感染確認 80代女性１人死亡 新型コロナ,https://www3.nhk.or.jp/news/html/20200412/k10012383231000.html,神奈川,日本
1454,20200412,京都市 新たに12人の感染確認 府内で計193人に 新型コロナ,https://www3.nhk.or.jp/news/html/20200412/k10012383091000.html,京都,日本
1455,20200412,千葉県 新たに37人の感染確認 80代女性が死亡 新型コロナ,https://www3.nhk.or.jp/news/html/20200412/k10012383191000.html,千葉,日本
1456,20200412,山口で新たに4人感染,https://rd.kyodo-d.info/np/2020041201001728,山口,日本
1457,20200412,山梨県の20代女性が新たに新型コロナ感染,https://www.fukuishimbun.co.jp/articles/-/1067082,山梨,日本
1458,20200412,山梨県の未就学の女児が新型コロナ感染,https://www.fukuishimbun.co.jp/articles/-/1067117,山梨,日本
1459,20200412,福岡市 新たに11人の感染確認 県内で計362人に 新型コロナ,https://www3.nhk.or.jp/news/html/20200412/k10012383201000.html,福岡,日本
1460,20200412,茨城 新たに６人の感染確認 県内計109人に 新型コロナウイルス,https://www3.nhk.or.jp/news/html/20200412/k10012383271000.html,茨城,日本
1461,20200412,新型コロナウイルス感染症患者の死亡について,https://www.pref.aichi.jp/site/covid19-aichi/pressrelease-ncov2004111.html,愛知,日本
1462,20200412,名古屋 新たに１人死亡 愛知県内で死者25人に 新型コロナ,https://www3.nhk.or.jp/news/html/20200412/k10012383121000.html,愛知,日本
1463,20200412,群馬県で新たに８人感染確認 うち2人は集団感染の施設関係者,https://www3.nhk.or.jp/news/html/20200412/k10012383151000.html,群馬,日本
1464,20200412,大阪府 新たに45人の感染確認 計811人に 新型コロナウイルス,https://www3.nhk.or.jp/news/html/20200412/k10012383251000.html,大阪,日本
1465,20200412,福山市で３人感染　県内５９人に,https://www3.nhk.or.jp/hiroshima-news/20200412/4000007316.html,広島,日本
1466,20200412,岐阜 新たに６人の感染確認 県内計112人に 新型コロナウイルス,https://www3.nhk.or.jp/news/html/20200412/k10012383301000.html,岐阜,日本
1467,20200412,富山市で新たに新型コロナ感染者、富山県内計44人に,https://www.fukuishimbun.co.jp/articles/-/1067113,富山,日本
1468,20200412,埼玉 川口で新たに５人の感染確認 県内計386人に 新型コロナ,https://www3.nhk.or.jp/news/html/20200412/k10012383311000.html,埼玉,日本
1469,20200412,香川県、4月12日の新型コロナ感染確認は計4人に,https://www.fukuishimbun.co.jp/articles/-/1067115,香川,日本
1470,20200412,埼玉県で新たに40人が新型コロナ感染,https://www.fukuishimbun.co.jp/articles/-/1067111,埼玉,日本
1471,20200412,群馬 新たに11人の感染確認 うち2人は集団感染の施設関係者,https://www3.nhk.or.jp/news/html/20200412/k10012383151000.html,群馬,日本
1472,20200412,クラスター発生の三次市で新たに3人の新型コロナウイルス感染者 県内62人目に,https://kanko-h.com/info/index.php?p=14297,広島,日本
1473,20200413,坂井、福井、鯖江市の計４人感染,https://www.fukuishimbun.co.jp/articles/-/1067286,福井,日本
1474,20200413,島根県松江市の20代女性が新型コロナウイルス感染,https://www.fukuishimbun.co.jp/articles/-/1067237,島根,日本
1475,20200413,山形県で40代女性が新型コロナウイルス感染,https://www.fukuishimbun.co.jp/articles/-/1067294,山形,日本
1476,20200413,兵庫で新たに4人感染、神戸赤十字病院医師,https://this.kiji.is/622256719066367073,兵庫,日本
1477,20200413,兵庫県神戸市の新型コロナ感染者１人死亡,https://www.fukuishimbun.co.jp/articles/-/1067332,兵庫,日本
1478,20200413,新型コロナウイルスに感染した患者の発生状況,https://web.pref.hyogo.lg.jp/kk03/corona_hasseijyokyo.html,兵庫,日本
1479,20200413,沖縄県 新たに７人感染 初めて沖縄本島以外でも 新型コロナ,https://www3.nhk.or.jp/news/html/20200413/k10012384391000.html,沖縄,日本
1480,20200413,宮城 美里町で新たに１人感染確認 県内52人に,https://www3.nhk.or.jp/news/html/20200413/k10012384701000.html,宮城,日本
1481,20200413,愛媛県 新たに７人感染 松山ではクラスター発生か 新型コロナ,https://www3.nhk.or.jp/news/html/20200413/k10012384351000.html,愛媛,日本
1482,20200413,新型コロナウイルス感染症患者の発生について,https://www.pref.aichi.jp/site/covid19-aichi/pressrelease-ncov200413.html,愛知,日本
1483,20200413,静岡県 新たに５人感染確認 県内46人に 新型コロナウイルス,https://www3.nhk.or.jp/news/html/20200413/k10012384961000.html,静岡,日本
1484,20200413,川崎で２人死亡 神奈川県内で15人感染 計559人に 新型コロナ,https://www3.nhk.or.jp/news/html/20200413/k10012384401000.html,神奈川,日本
1485,20200413,熊本市で20代女性が感染　飲食店従業員、県内28人目,https://www.nishinippon.co.jp/item/n/600139/,熊本,日本
1486,20200413,東京で新たに91人の感染確認 都内2159人に 新型コロナウイルス,https://www3.nhk.or.jp/news/html/20200413/k10012384521000.html,東京,日本
1487,20200413,長野県で新たに７人感染確認 県内で36人に 新型コロナウイルス,https://www3.nhk.or.jp/news/html/20200413/k10012384691000.html,長野,日本
1488,20200413,千葉市 新たに２人感染確認 新型コロナウイルス,https://www3.nhk.or.jp/news/html/20200413/k10012384321000.html,千葉,日本
1489,20200413,千葉県で新たに19人の感染確認,https://this.kiji.is/622346502833112161,千葉,日本
1490,20200413,新たに８人感染確認　計１２１人,https://www3.nhk.or.jp/lnews/kanazawa/20200413/3020004554.html,石川,日本
1491,20200413,北海道 男女５人の感染確認 道内で計45人に,https://www3.nhk.or.jp/news/html/20200413/k10012384601000.html,北海道,日本
1492,20200413,奈良県で新たに３人感染確認,https://www3.nhk.or.jp/kansai-news/20200413/2000028144.html,奈良,日本
1493,20200413,仙台市で新たに２人感染確認 宮城県内54人に 新型コロナ,https://www3.nhk.or.jp/news/html/20200413/k10012385181000.html,宮城,日本
1494,20200413,水戸市で新たに１人の感染確認 県内感染者110人に 新型コロナ,https://www3.nhk.or.jp/news/html/20200413/k10012384831000.html,茨城,日本
1495,20200413,新たに８人の感染確認 千葉 船橋 新型コロナウイルス,https://www3.nhk.or.jp/news/html/20200413/k10012384331000.html,千葉,日本
1496,20200413,福岡の感染者、計373人に　熊本や大分などでも,https://www.nikkei.com/article/DGXMZO58008660T10C20A4ACYZ00/,福岡,日本
1497,20200413,埼玉県で1人死亡、12人感染,https://rd.kyodo-d.info/np/2020041301002283,埼玉,日本
1498,20200413,富山県 新たに５人感染確認 県内49人に 新型コロナウイルス,https://www3.nhk.or.jp/news/html/20200413/k10012385271000.html,富山,日本
1499,20200413,大阪府で新たに２４人感染確認,https://www3.nhk.or.jp/kansai-news/20200413/2000028165.html,大阪,日本
1500,20200413,新型コロナ、京都府内で新たに12人感染　うち6人が院内感染関連、府内計205人に,https://www.kyoto-np.co.jp/articles/-/218568,京都,日本
1501,20200413,大津市職員２人目の感染確認,https://www3.nhk.or.jp/kansai-news/20200413/2000028174.html,滋賀,日本
1502,20200413,名古屋で保育園児ら2人感染,https://this.kiji.is/622374502109496417,愛知,日本
1503,20200413,広島県内で６５人に　福山・尾道・三次市で新たに３人の新型コロナ感染確認,http://www.tss-tv.co.jp/tssnews/000005859.html,広島,日本
1504,20200413,山口市の３０代主婦が感染,https://www.chugoku-np.co.jp/local/news/article.php?comment_id=633204&comment_sub_id=0&category_id=256,山口,日本
1505,20200413,栃木 新たに１人感染確認 計36人に 新型コロナウイルス,https://www3.nhk.or.jp/news/html/20200413/k10012385121000.html,栃木,日本
1506,20200413,新型コロナ １人感染 ４３人に,https://www3.nhk.or.jp/lnews/oita/20200413/5070006443.html,大分,日本
1507,20200413,新型コロナウイルス感染症の無症状病原体保有者の発生について,https://www.mhlw.go.jp/stf/newpage_10830.html,空港,日本
1508,20200413,岐阜県で新たに７人感染確認　新型コロナ,https://www.chunichi.co.jp/s/article/2020041390202511.html,岐阜,日本
1509,20200413,山梨県甲府市の40代男性が新型コロナ感染,https://www.fukuishimbun.co.jp/articles/-/1067614,愛知,日本
1510,20200413,福岡 集団感染の施設 入所の80代男性死亡 新型コロナ,https://www3.nhk.or.jp/news/html/20200413/k10012385221000.html,福岡,日本
1511,20200413,新型コロナウイルス感染症患者の発生について(2),https://www.pref.aichi.jp/uploaded/attachment/331287.pdf,愛知,日本
1512,20200413,香川県で８人感染 計１６人に,https://www3.nhk.or.jp/lnews/takamatsu/20200413/8030006483.html,香川,日本
1513,20200414,香川県で新たに３人の新型コロナウイルス感染確認,https://www.fnn.jp/articles/-/32054,香川,日本
1514,20200414,島根で新たに2人感染,https://rd.kyodo-d.info/np/2020041401001534,島根,日本
1515,20200414,福井 70代男性が死亡 県内死者は３人に 新型コロナウイルス,https://www3.nhk.or.jp/news/html/20200414/k10012386091000.html,福井,日本
1516,20200414,福岡県内の患者２人死亡 新型コロナウイルス,https://www3.nhk.or.jp/news/html/20200414/k10012386021000.html,福岡,日本
1517,20200414,山形で新たに4人感染確認,https://rd.kyodo-d.info/np/2020041401001712,山形,日本
1518,20200414,愛媛で新たに2人感染,https://rd.kyodo-d.info/np/2020041401001861,愛媛,日本
1519,20200414,神奈川県藤沢市で2人感染,https://rd.kyodo-d.info/np/2020041401001761,神奈川,神奈川
1520,20200414,福岡県久留米市で10代女性が新型コロナ感染,https://www.fukuishimbun.co.jp/articles/-/1067986,福岡,日本
1521,20200414,広島市で新たに７人感染確認 県内で計72人に,https://www3.nhk.or.jp/news/html/20200414/k10012385971000.html,広島,日本
1522,20200414,新潟市で3人感染確認,https://rd.kyodo-d.info/np/2020041401001921,新潟,日本
1523,20200414,広島市 社会福祉施設の22人感染確認 クラスター発生か,https://www3.nhk.or.jp/news/html/20200414/k10012386231000.html,広島,日本
1524,20200414,神戸 10人の感染確認 兵庫県内で計394人に 新型コロナウイルス,https://www3.nhk.or.jp/news/html/20200414/k10012386271000.html,兵庫,日本
1525,20200414,三重県で50代女性2人が新型コロナ感染,https://www.fukuishimbun.co.jp/articles/-/1068100,三重,日本
1526,20200414,尼崎の４０代男性会社員感染　西宮にバイクで通勤,https://www.kobe-np.co.jp/news/sougou/202004/0013270102.shtml,兵庫,日本
1527,20200414,兵庫・西宮で２人感染確認　２０代接客業と５０代会社員,https://news.goo.ne.jp/article/kobe/nation/kobe-20200414019.html,兵庫,日本
1528,20200414,北海道で1人死亡、7人感染,https://rd.kyodo-d.info/np/2020041401002112,北海道,日本
1529,20200414,富士市内における新型コロナウイルス感染確認事例（県内47例目・市内4例目）,https://www.city.fuji.shizuoka.jp/sp/rn2ola000002giu8.html,静岡,日本
1530,20200414,沖縄 新たに４人の感染確認 若者の感染目立つ 新型コロナ,https://www3.nhk.or.jp/news/html/20200414/k10012386711000.html,沖縄,日本
1531,20200414,石川県で３人死亡 初の死者 新型コロナウイルス,https://www3.nhk.or.jp/news/html/20200414/k10012386651000.html,石川,日本
1532,20200414,諏訪保健所管内で70代女性が新型コロナウイルス感染確認,https://www.youtube.com/watch?v=oWbbsBTwyL0,長野,日本
1533,20200414,滋賀県内で新たに11人感染確認 計51人 新型コロナウイルス,https://www3.nhk.or.jp/news/html/20200414/k10012387111000.html,滋賀,日本
1534,20200414,宮城県内で新たに２人が新型コロナ感染　県内感染者５６人に,https://news.goo.ne.jp/picture/region/oxtv-03603.html,宮城,日本
1535,20200414,３人の感染確認 県内３１人に,https://www3.nhk.or.jp/lnews/kumamoto/20200414/5000007996.html,熊本,日本
1536,20200414,和歌山で新たに１人感染確認,https://www3.nhk.or.jp/kansai-news/20200414/2000028221.html,和歌山,日本
1537,20200414,北海道 ２人死亡 新たに18人感染確認 新型コロナウイルス,https://www3.nhk.or.jp/news/html/20200414/k10012386361000.html,北海道,日本
1538,20200414,東京都内 新たに161人感染確認 計2319人に 新型コロナウイルス,https://www3.nhk.or.jp/news/html/20200414/k10012386611000.html,東京都,日本
1539,20200414,千葉県 １人死亡 死者６人に 新たに16人感染 新型コロナ,https://www3.nhk.or.jp/news/html/20200414/k10012386921000.html,千葉,日本
1540,20200414,１６例目感染は湯沢管内の５０代男性　新型コロナウイルス,https://www.sakigake.jp/news/article/20200414AK0034/,秋田,日本
1541,20200414,栃木県内で新たに１人感染　新型コロナ、計37人に,https://www.shimotsuke.co.jp/articles/-/301410,栃木,日本
1542,20200414,神奈川 新たに男女20人が感染 県内感染者は計579人 新型コロナ,https://www3.nhk.or.jp/news/html/20200414/k10012386881000.html,神奈川,日本
1543,20200414,兵庫県で新たに５人感染　未就学の女児も,https://www.kobe-np.co.jp/news/sougou/202004/0013270715.shtml,兵庫,日本
1544,20200414,新型コロナ 岡山市７０代男性感染　県内１６人目、岡山市内１０人目,https://www.sanyonews.jp/article/1003699,岡山,日本
1545,20200414,茨城で新たに６人感染確認 合計116人に 新型コロナウイルス,https://www3.nhk.or.jp/news/html/20200414/k10012386971000.html,茨城,日本
1546,20200414,京都府内の感染、新たに5人　堀川病院の院内感染計16人に,https://www.kyoto-np.co.jp/articles/-/220350,京都,日本
1547,20200414,福島県　新型コロナウイルス新たに１人　これで３９例目　いわき市では３例目,https://www.fnn.jp/articles/-/32247,福島,日本
1548,20200414,神奈川 新たに男女20人が感染 県内感染者は計579人 新型コロナ,https://www3.nhk.or.jp/news/html/20200414/k10012386881000.html,神奈川,日本
1549,20200414,滋賀県内で新たに11人感染確認 計51人 新型コロナウイルス,https://www3.nhk.or.jp/news/html/20200414/k10012387111000.html,滋賀,日本
1550,20200414,唐津の男性２人の感染を確認　20代と50代　佐賀県内15人に,https://www.saga-s.co.jp/articles/-/512174,佐賀,日本
1551,20200414,福岡県 新たに12人感染確認 計386人に 新型コロナウイルス,https://www3.nhk.or.jp/news/html/20200414/k10012386861000.html,福岡,日本
1552,20200414,千葉県 １人死亡 死者６人に 新たに16人感染 新型コロナ,https://www3.nhk.or.jp/news/html/20200414/k10012386921000.html,千葉,日本
1553,20200414,福岡県内で1日新たに３２人の感染確認,https://topics.smt.docomo.ne.jp/article/tvnc/region/tvnc-06754,福岡,日本
1554,20200414,明石で新たに１人感染確認,https://www3.nhk.or.jp/kansai-news/20200414/2000028244.html,兵庫,日本
1555,20200414,富山県内 新たに６人感染確認 計55人に,https://www3.nhk.or.jp/news/html/20200414/k10012387191000.html,富山,日本
1556,20200414,東京都内で新たに５人死亡 計47人 新型コロナウイルス,https://www3.nhk.or.jp/news/html/20200414/k10012387081000.html,東京,日本
1557,20200414,宮城県仙台市が10歳未満～50代の8人の新型コロナ感染を発表,https://www.fukuishimbun.co.jp/articles/-/1068279,宮城,日本
1558,20200414,新型コロナ、福岡市が2人死亡発表　新たに17人感染確認,https://www.nishinippon.co.jp/item/n/600553/,福岡,日本
1559,20200414,高松市で１歳男児が感染確認 新型コロナウイルス,https://www3.nhk.or.jp/news/html/20200414/k10012387141000.html,香川,日本
1560,20200414,新型コロナ、阿蘇の40代男性感染　熊本県で31人目,https://www.nishinippon.co.jp/item/n/600552/,熊本,日本
1561,20200414,大阪 59人新たに感染 合わせて894人に　新型コロナ,https://www3.nhk.or.jp/news/html/20200414/k10012387181000.html,大阪,日本
1562,20200414,三次のクラスター、新たに２人感染　70代と80代の女性　福山では30代女性,https://www.chugoku-np.co.jp/local/news/article.php?comment_id=633624&comment_sub_id=0&category_id=256,広島,日本
